Name,Mean (mo %),t-stat,Vol (ann %),Sharpe (ann),Max DD,Skew,Kurt,N
Full,0.6538630706698912,6.862910034814061,11.143498336109058,0.7041197128027197,-0.5464802323570684,-0.671269477583181,7.074077039977222,1140
1931-50,0.3356671075785193,1.366348803496718,13.183886312522075,0.3055248805594164,-0.4916956527529761,-1.0694269492933326,9.518885452352759,240
1951-70,0.6253937169191764,4.983545696660281,6.7345923509987236,1.1143546946708933,-0.15985426368328914,0.23076549634378654,1.1292905061156202,240
1971-90,0.8511956315121036,5.068181118657912,9.013085758305058,1.1332797503600018,-0.188706276222675,-0.8264735995307874,3.5188309443482093,240
1991-2012,0.8830605759336575,3.248255669299613,15.038378256829391,0.7046455894532104,-0.5464802323570683,-0.42483364154185027,2.4374637283382,255
2012-25 (OOS),0.5168600258075245,2.735270582068415,8.408242825911648,0.737647620092111,-0.15250958285456628,-0.04058254685931156,2.75802062356889,165
